mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigation_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
356653000,8.970035,-79.57912,9.6,323.7,511.0,-731.3865,0,2026-06-02 11:59:57.000000,MSSIS,False,CALOVEBORA,0,TUGCA,0.0,0.0,0.0,,52,none
574962000,8.489455,124.66588,0.0,151.7,511.0,-731.3865,5,2026-06-02 11:59:57.000000,MSSIS,False,TAN AN ADVANCE,9561978,XVIS,0.0,0.0,7.4,PHCDO,70,none
256002329,37.886215,23.692783,10.1,341.0,338.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,LADY BAHI,0,9HB8476,0.0,0.0,3.0,H,37,none
248176000,39.56175,2.6277983,0.0,360.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,GLOBITO DE MAR,0,,0.0,0.0,0.0,,0,none
503568000,-20.662376,116.68558,0.0,302.8,233.0,0.0,0,2026-06-02 11:59:57.000000,MSSIS,False,PILBARA THOR,9455612,VNW6081,0.0,0.0,5.6,DAMPIER AUS,52,none
244650874,51.94207,4.03434,5.9,163.2,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,MAREA,0,PB4297,0.0,0.0,1.7,ROTTERDAM  NEUSS VV,79,none
265749770,59.119606,18.30425,0.0,27.8,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,SKCT,0.0,0.0,0.0,,37,none
266468000,57.678867,11.8051,11.6,241.0,235.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,NIMBUS,9410507,SBFC,0.0,0.0,5.3,NLRTM,89,none
265782210,58.527527,16.836061,0.0,0.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,ALBA,0,,0.0,0.0,0.0,,0,none
235105625,51.267483,4.26289,0.0,46.9,511.0,-731.3865,15,2026-06-02 11:59:58.000000,MSSIS,False,LIAMP,0,2HPT2,0.0,0.0,0.3,BEANT,31,none
246245000,52.394165,5.150495,0.0,90.9,94.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,ZEELEEUW,8664319,PDIE,0.0,0.0,1.8,DEN OEVER,52,none
316050688,47.377377,-61.858753,0.0,360.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,,0.0,0.0,0.0,,30,none
205507090,51.30467,3.83156,7.9,166.6,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,JASMIN,0,OT5070,0.0,0.0,2.2,OOSTENDE OSTEND,79,none
227017200,43.023087,3.046895,0.0,0.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,CHAMBON BORA,8402618,FHPM,0.0,0.0,3.8,TOULON,52,none
251765000,66.531586,-24.81037,4.3,201.8,201.0,-720.00323,7,2026-06-02 11:59:58.000000,MSSIS,False,THERNEY RE1,9830434,TFFW,0.0,0.0,8.0,,30,none
367469280,37.892315,-76.17367,4.1,157.6,163.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,WDF5975,0.0,0.0,0.0,,36,none
245017000,56.51922,20.994467,0.0,294.1,79.0,0.0,5,2026-06-02 11:59:58.000000,MSSIS,False,EEMS TRANSPORTER,9340300,PHBC,0.0,0.0,3.4,LVLPX,79,none
211757190,52.53496,13.2053385,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,WAPPEN VON SPANDAU,0,DH9422,0.0,0.0,0.0,,69,none
244005414,53.039608,5.755542,4.9,229.2,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,ZOMAARWAD,0,,0.0,0.0,0.0,,0,none
668116393,32.895184,35.01097,0.0,33.3,300.0,0.0,1,2026-06-02 11:59:58.000000,MSSIS,False,AEGINA R,9108489,S9A3193,0.0,0.0,7.5,ILHFA,70,none
316057917,45.77172,-62.675945,8.5,9.2,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,,0.0,0.0,0.0,,30,none
227574020,48.382107,-4.49698,0.0,213.9,511.0,-731.3865,15,2026-06-02 11:59:58.000000,MSSIS,False,TIBIDY,0,FGD5859,0.0,0.0,1.8,,60,none
316042097,48.992847,-122.75918,0.0,93.3,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,LUNA BLANCA,0,,0.0,0.0,0.0,,0,none
368108630,39.33289,-76.14196,0.0,291.1,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,MOONLIGHT LADY,0,,0.0,0.0,0.0,,0,none
244620938,51.944145,4.032795,0.0,0.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,PRISA,0,PF2122,0.0,0.0,2.0,ROTTERDAM HARTELHAVE,99,none
338544121,39.04677,-76.53508,0.0,360.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,PENELOPE,0,,0.0,0.0,0.0,,0,none
251295110,63.77421,-24.659782,6.8,275.2,278.0,0.0,7,2026-06-02 11:59:58.000000,MSSIS,False,SIGHVATUR,7383035,TFQN,0.0,0.0,0.0,,30,none
338474605,29.89201,-81.30884,0.0,360.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,,0.0,0.0,0.0,,37,none
219034078,55.706474,9.558303,0.0,355.1,355.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,,0,XPI5188,0.0,0.0,0.0,,37,none
367390740,40.570778,-74.03566,10.5,166.1,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,RV SEAWOLF,8853489,WDE7235,0.0,0.0,3.5,PORT JEFFERSON,90,none
316038973,48.421764,-123.36991,0.0,360.0,511.0,0.0,15,2026-06-02 11:59:59.000000,MSSIS,False,BIG PAPA,0,,0.0,0.0,0.0,,0,none
538006080,35.84198,-6.0344434,1.5,89.5,170.0,0.4017626,0,2026-06-02 11:59:58.000000,MSSIS,False,STI STEADFAST,9719719,V7JO6,0.0,0.0,14.1,MATNG,80,none
512000497,-36.620434,174.79083,0.1,76.1,511.0,0.0,15,2026-06-02 11:59:58.000000,MSSIS,False,NORTHSTAR II,0,,0.0,0.0,0.0,,0,none
244780867,51.87951,4.3250365,0.0,360.0,511.0,-731.3865,1,2026-06-02 11:59:58.000000,MSSIS,False,DEO DATA,0,PA3597,0.0,0.0,0.0,GROOT AMMERS,79,none
244060259,52.37183,4.93972,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,FADAM 3,0,PC5154,0.0,0.0,0.6,,69,none
329019730,17.90026,-62.853653,0.1,360.0,511.0,0.0,15,2026-06-02 11:59:58.000000,MSSIS,False,GOOD LIFE,0,,0.0,0.0,0.0,,0,none
416004557,21.314285,121.1513,6.3,83.4,78.0,0.0,15,2026-06-02 11:59:58.000000,MSSIS,False,,0,,0.0,0.0,0.0,,30,none
245044000,38.878696,-9.845028,8.0,0.2,0.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,DINTELDIJK,9346677,PHMJ,0.0,0.0,6.3,NLMOE,70,none
985030266,-20.346203,148.94836,0.0,301.3,511.0,0.0,15,2026-06-02 11:59:58.000000,MSSIS,False,,0,AMT683N,0.0,0.0,0.0,,37,none
477728200,1.2724633,103.92903,0.4,295.4,216.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,HARBOUR SPLENDOR,9575096,VRGJ9,0.0,0.0,11.0,PEBGC,89,none
431004664,35.4465,139.74641,12.3,45.5,45.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,FUKUEI MARU,0,JD3558,0.0,0.0,3.0,JP TYO NJ,70,none
245321000,53.001526,4.7624135,0.0,34.7,120.0,0.0,5,2026-06-02 11:59:58.000000,MSSIS,False,LCVP L9574,0,PAYU,0.0,0.0,0.0,,35,none
258047500,58.45246,8.768768,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,KOLBJORN III,0,LJCK,0.0,0.0,1.8,ARENDAL,56,none
538072175,43.73441,7.4271884,0.0,348.8,260.0,0.0,5,2026-06-02 11:59:58.000000,MSSIS,False,TECHNOMARINE,0,V7A6630,0.0,0.0,0.0,MONACO,37,none
232064261,57.501694,-1.7777417,0.0,2.3,164.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,QUANTUS PD379,9992907,MSYI2,0.0,0.0,8.0,PETERHEAD,30,none
563086930,1.2551583,103.78507,0.1,331.7,124.0,0.0,5,2026-06-02 11:59:58.000000,MSSIS,False,PSA PISCES,1060344,9V9806,0.0,0.0,4.7,SG SIN PEBGA,52,none
246030000,53.030384,4.86091,3.5,49.7,53.0,0.0,7,2026-06-02 11:59:58.000000,MSSIS,False,WR2 DUNJALYNN,8985139,PBCL,0.0,0.0,0.0,,30,none
230942640,60.460133,21.91813,0.0,247.0,58.0,0.0,5,2026-06-02 11:59:58.000000,MSSIS,False,ROCKALL,0,OH6216,0.0,0.0,3.0,MERIMASKU KALASATAMA,30,none
211534110,52.52471,13.297135,0.0,0.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,ORANJE NASSAU,0,DC50500,0.0,0.0,0.0,BLN STADTRUNDFAHRT,69,none
525015925,-6.1024833,106.87558,0.1,212.1,511.0,-731.3865,5,2026-06-02 11:59:58.000000,MSSIS,False,MV PULAU NUNUKAN,9649598,P O G W,0.0,0.0,4.3,IDTPP,70,none
230025060,60.16356,-1.1583084,0.0,307.0,511.0,-731.3865,3,2026-06-02 11:59:58.000000,MSSIS,False,ROCKMATE,0,OJ6399,0.0,0.0,5.0,WORKING AREA,33,none
211215180,54.491386,10.087903,0.0,143.3,511.0,-731.3865,1,2026-06-02 11:59:58.000000,MSSIS,False,NOBILE,0,DIAN,0.0,0.0,2.9,DEECK,36,none
368011450,35.12455,-90.07638,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,MV KRISTIN,0,WDJ7927,0.0,0.0,0.0,KIRBY BOLIVAR,99,none
338794000,39.259712,-73.00825,16.3,43.8,45.0,-1.1160072,0,2026-06-02 11:59:58.000000,MSSIS,False,ARC INDEPENDENCE,9332925,WAIE,0.0,0.0,9.5,US DVV,0,none
257078960,70.28325,23.4007,0.0,151.6,260.0,720.00323,0,2026-06-02 11:59:59.000000,MSSIS,False,LYSHOLMEN,0,LF6519,0.0,0.0,3.2,TLF46917729,70,none
352002703,30.717194,-88.04178,0.0,244.3,350.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,LIGNUM MATRIX,9973042,3E5016,0.0,0.0,6.4,USMOB,70,none
367460360,30.08422,-93.32999,0.0,301.1,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,MR LANDON,303174162,WDF5184,0.0,0.0,2.3,LAKECHL,0,none
224248880,43.45414,-3.31937,1.4,132.2,511.0,-731.3865,15,2026-06-02 11:59:59.000000,MSSIS,False,ALVI,0,,0.0,0.0,0.9,AREA PESCA,30,none
440044920,35.119877,129.05046,0.1,285.5,511.0,-731.3865,8,2026-06-02 11:59:59.000000,MSSIS,False,NO21BUYOUNG,8998368,190026,0.0,0.0,5.3,BUSAN,80,none
249716000,42.431225,18.690248,0.0,2.1,167.0,0.0,1,2026-06-02 11:59:59.000000,MSSIS,False,NO STRESS,9932244,9HA6360,0.0,0.0,0.0,TIVAT,37,none
368234460,36.79819,-76.29098,0.0,126.2,511.0,-731.3865,11,2026-06-02 11:59:59.000000,MSSIS,False,JAMES K,0,WDM7482,0.0,0.0,3.4,NORFOLK VA,52,none
247415300,60.085037,24.35214,0.0,352.3,511.0,-731.3865,5,2026-06-02 11:59:59.000000,MSSIS,False,PRYSLEONARDAVINCI,9857315,IJVJ2,0.0,0.0,6.0,FIPIK,98,none
457384000,35.87696,14.499904,0.0,0.0,511.0,-731.3865,5,2026-06-02 11:59:59.000000,MSSIS,False,AL345,0,JVLL6,0.0,0.0,1.3,MALTALOO,0,none
247055200,37.172947,15.201168,0.0,325.0,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,FLLI FAZIO,9276444,IZGT,0.0,0.0,3.0,ITAUG,31,none
224021860,37.937916,-0.60815334,2.8,171.4,511.0,-731.3865,3,2026-06-02 11:59:59.000000,MSSIS,False,FE Y ESPERANZA II,0,EA8727,0.0,0.0,0.0,SANTA POLA,30,none
316020998,49.02503,-123.1479,0.0,64.7,210.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,OCEAN GRANVILLE,9833632,,0.0,0.0,6.0,VANCOUVER,52,none
538009536,35.71254,-0.63995,0.0,190.6,260.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,MANTA MELEK,9536856,V7A4860,0.0,0.0,10.2,DZ ORN,70,none
219733000,49.832996,-2.9207034,11.8,66.8,66.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,MAERSK ADRIATIC,9636632,OVTV2,0.0,0.0,11.0,NL RTM FOR ORDER,89,none
228190600,47.79301,-4.2798185,0.0,277.1,274.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,FV BOUGAINVILLE,0,FMAS,0.0,0.0,4.1,LE GUILVINEC,30,none
211158980,52.37859,4.9083185,0.0,360.0,270.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,TUI ARIA,0,DH3531,0.0,0.0,1.7,IJHAVEN,69,none
257061500,59.09162,11.233153,0.0,360.0,511.0,-731.3865,5,2026-06-02 11:59:59.000000,MSSIS,False,LOSIANA,0,3YAV,0.0,0.0,3.0,SPONVIKA,53,none
370211000,50.6708,1.3200667,11.6,48.0,44.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,GULF HUWAYLAT,9359870,3ERY5,0.0,0.0,11.4,BEANR,80,none
258498000,57.11937,8.59307,0.0,2.0,149.0,0.0,7,2026-06-02 11:59:59.000000,MSSIS,False,OESTAVIND,8882935,LANV,0.0,0.0,4.0,FISHING GROUND,30,none
244175000,53.33507,6.303187,0.0,165.8,295.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,LO7 ZWERVER,8529076,PBBD,0.0,0.0,3.3,FISHERYGRUNDE,30,none
265616910,56.107956,15.5906515,0.0,360.0,250.0,720.00323,0,2026-06-02 11:59:59.000000,MSSIS,False,KUNGSHOLM,0,SJPH,0.0,0.0,0.0,,0,none
244700665,49.51539,8.464487,0.0,360.0,511.0,-731.3865,5,2026-06-02 11:59:59.000000,MSSIS,False,NAVICELLA,0,PD4267,0.0,0.0,0.0,DORDRECHT,79,none
316005622,49.66277,-123.250854,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,WESTVIEW CHINOOK,0,VG3278,0.0,0.0,0.0,WOODFIBRE,31,none
211822990,54.29307,9.683012,0.6,200.9,342.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,SCHWEBEFAEHRE,0,DH3459,0.0,0.0,0.0,RENDSBURG,99,none
352001261,-5.991803,106.91299,0.2,268.3,358.0,2.187374,1,2026-06-02 11:59:59.000000,MSSIS,False,EVER OBEY,9919462,3E4009,0.0,0.0,8.2,IDSRGIDJKT,79,none
316014341,50.03163,-66.78952,0.0,244.8,344.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,OCEAN B JEANSONNE,9521526,CFN5374,0.0,0.0,5.7,PORTCARTIER,52,none
257041340,59.605465,5.5256834,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,KINE,0,LH2576,0.0,0.0,2.0,AALFJORDEN,79,none
352003533,24.621618,119.629715,3.7,205.6,214.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,TNS DEFENDER,9381160,HOA5675,0.0,0.0,3.8,KR GUNSAN,52,none
244183511,51.977608,5.905075,0.0,8.6,124.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,DUTCH MELODY,0,PH8640,0.0,0.0,1.5,KOBLENZ,69,none
316046329,49.231205,-122.77127,0.0,34.6,511.0,-731.3865,1,2026-06-02 11:59:59.000000,MSSIS,False,PITT KNIGHT,0,,0.0,0.0,0.0,LOCALWORK,90,none
259678000,59.004395,5.783533,8.0,216.9,222.0,720.00323,0,2026-06-02 11:59:59.000000,MSSIS,False,SYLVARNES,9219563,LLDG,0.0,0.0,0.0,BYOYENE,70,none
258215500,63.68747,8.76727,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,GOSPEL,0,LK5371,0.0,0.0,0.0,GAUSTAD,99,none
244690644,51.84569,5.822523,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:59.000000,MSSIS,False,ANNA,0,PD3099,0.0,0.0,1.9,NIJMEGEN,52,none
244830741,51.821014,4.6928535,0.3,360.0,511.0,-731.3865,5,2026-06-02 11:59:59.000000,MSSIS,False,BUNKERSTATIONSLURINK,0,PE3221,0.0,0.0,0.0,DORDRECHT,99,none
256952000,43.26669,6.5880733,0.0,307.3,151.0,0.0,1,2026-06-02 11:59:59.000000,MSSIS,False,RILASSATA,9955557,9HA6037,0.0,0.0,24.0,COGOLIN,37,none
636023593,37.532875,-76.040565,16.5,3.0,3.0,0.0,0,2026-06-02 11:59:59.000000,MSSIS,False,LAKE WAKATIPU,1024871,5LOL6,0.0,0.0,9.3,USBAL,70,none
636026337,19.064032,-67.109795,13.2,292.6,290.0,-1.6070504,0,2026-06-02 11:59:59.000000,MSSIS,False,ORIS VIKTORIA,9476824,A8RY8,0.0,0.0,8.2,US HOU,80,none
316002527,46.3888,-63.78796,0.0,131.9,199.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,CAPE FOX,0,,0.0,0.0,1.3,SOURIS,51,none
316001103,46.048317,-73.11576,0.0,202.6,79.0,0.0,5,2026-06-02 11:59:59.000000,MSSIS,False,OCEAN COMEAU,7520322,VOVV,0.0,0.0,5.2,PORT SOREL,52,none
518999658,-36.840794,174.76001,0.0,131.2,223.0,0.0,1,2026-06-02 11:59:58.000000,MSSIS,False,2B,9815599,E5U5638,0.0,0.0,2.5,VIADUCT MARINA,37,none
374465000,9.396334,-79.818504,0.0,326.8,151.0,0.0,0,2026-06-02 11:59:58.000000,MSSIS,False,JC TRADER,9596545,3FVW6,0.0,0.0,6.0,CRISTOBAL,80,none
356484000,9.262243,-79.90128,0.0,360.0,511.0,-731.3865,0,2026-06-02 11:59:58.000000,MSSIS,False,PARITA I,9551480,TUGPT,0.0,0.0,0.0,PANAMA CANAL,52,none
305167000,55.704407,9.557368,0.0,11.4,106.0,0.0,5,2026-06-02 12:00:00.000000,MSSIS,False,KATI,9173214,V2QZ4,0.0,0.0,5.4,DK VEJ,70,none
205386470,51.22838,4.40631,0.0,360.0,511.0,0.0,15,2026-06-02 12:00:00.000000,MSSIS,False,,0,OQ3864,0.0,0.0,0.0,,37,none
461001004,-20.10539,57.446083,1.3,122.4,101.0,0.0,0,2026-06-02 12:00:00.000000,MSSIS,False,PERLE,9630028,A4HA6,0.0,0.0,9.8,FOR ORDERS,84,none
368354520,41.52291,-70.67133,0.0,75.9,264.0,0.0,0,2026-06-02 12:00:00.000000,MSSIS,False,MONOMOY,9472426,WDP4451,0.0,0.0,3.5,VINEYARD ROUTE,60,none
339079000,18.095718,-63.522896,9.1,260.7,511.0,0.0,15,2026-06-02 12:00:00.000000,MSSIS,False,,0,6YVY8,0.0,0.0,0.0,,37,none
338962449,55.28986,-131.95837,5.4,159.2,160.0,0.0,0,2026-06-02 12:00:00.000000,MSSIS,False,CGC DOUGLAS DENMAN,0,NDSD,0.0,0.0,3.0,,51,none
368922000,32.849857,-79.938545,0.0,0.0,55.0,0.0,5,2026-06-02 12:00:00.000000,MSSIS,False,CAPE DUCATO,7208297,WMHF,0.0,0.0,6.7,,75,none
367793490,38.259212,-85.75646,0.0,132.6,511.0,-731.3865,0,2026-06-02 12:00:00.000000,MSSIS,False,MARY M MILLER,0,WDJ6013,0.0,0.0,2.0,LOUISVILLEKY,60,none
267130902,44.11388,28.641623,0.0,354.8,511.0,-731.3865,0,2026-06-02 12:00:00.000000,MSSIS,False,CARITAS,0,LX2395,0.0,0.0,1.6,RO CND,80,none
255805561,54.47795,13.597584,0.0,91.1,12.0,0.0,0,2026-06-02 12:00:00.000000,MSSIS,False,VB FRITZI,9863924,CQSV,0.0,0.0,5.4,DEMUKRAN,52,none
276702000,59.498325,24.939278,0.1,112.1,511.0,-731.3865,0,2026-06-02 12:00:00.000000,MSSIS,False,AHTO26,0,ES2693,0.0,0.0,2.0,MEERUSE,99,none
352006425,54.52413,18.55797,0.0,146.3,265.0,0.0,5,2026-06-02 12:00:00.000000,MSSIS,False,MINKAR,9246176,HOA7848,0.0,0.0,3.2,PLGDY,99,none
440139410,35.01635,128.79555,9.6,335.1,337.0,0.0,8,2026-06-02 12:00:00.000000,MSSIS,False,SECHANG VENUS,9414553,Y200024,0.0,0.0,6.2,BUSANNPNTO6,88,none
319804000,42.433735,18.692823,0.0,25.0,511.0,0.0,5,2026-06-02 12:00:00.000000,MSSIS,False,WAVERUNNER,0,ZCTE7,0.0,0.0,2.0,TIVAT,37,none
261005793,54.52185,18.551113,0.0,360.0,511.0,0.0,15,2026-06-02 12:00:00.000000,MSSIS,False,,0,SPG5735,0.0,0.0,0.0,,36,none
